mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_bagging_freq,param_boosting_type,param_early_stopping_rounds,param_learning_rate,param_max_bin,param_n_estimators,param_num_leaves,param_num_threads,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.661861848831177,0.05902705043271061,0.005902433395385742,0.0029564155823648642,0.8,1,rf,0,0.2,255,800,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.6086291735883711,0.5552476225141583,0.5826968561294141,0.591942466594026,0.4257466302594992,0.5528525498170938,0.06586560123770167,1
2.335928726196289,0.03557573142799063,0.004989433288574219,0.001293976465743702,0.8,1,rf,0,0.4,255,400,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.6065173637868398,0.5549941070000554,0.5829502302790119,0.5920960109030755,0.42570879211634693,0.5524533008170659,0.0655669981869174,31
2.397330093383789,0.045310105022391155,0.004405498504638672,0.0010306066172879689,0.8,1,rf,0,0.4,255,400,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.6065173637868398,0.5549941070000554,0.5829502302790119,0.5920960109030755,0.42570879211634693,0.5524533008170659,0.0655669981869174,31
3.5352463722229004,0.03816551529712001,0.004056739807128906,0.0019680970039871125,0.8,1,rf,0,0.4,255,600,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.6093815295789756,0.5550063385420643,0.5836121680700033,0.59160048149393,0.4240178898539654,0.5527236815077876,0.06670233467532864,7
3.5494964122772217,0.05080074130054797,0.004309463500976563,0.0009581498913451837,0.8,1,rf,0,0.4,255,600,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.6093815295789756,0.5550063385420643,0.5836121680700033,0.59160048149393,0.4240178898539654,0.5527236815077876,0.06670233467532864,7
4.522870635986328,0.32392951715617424,0.005427169799804688,0.0029683371791708124,0.8,1,rf,0,0.4,255,800,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 31, 'num_threads': 4}",0.6086291735883711,0.5552476225141583,0.5826968561294141,0.591942466594026,0.4257466302594992,0.5528525498170938,0.06586560123770167,1
4.933035373687744,0.09972221053766266,0.005332136154174804,0.002051802862623645,0.8,1,rf,0,0.4,255,800,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 1, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.6086291735883711,0.5552476225141583,0.5826968561294141,0.591942466594026,0.4257466302594992,0.5528525498170938,0.06586560123770167,1
2.4448062419891357,0.054514764528216776,0.005459928512573242,0.0037145163725539063,0.8,2,rf,0,0.1,255,400,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.6069725301510867,0.5582418245035075,0.5796181871293179,0.5930962440154892,0.42502729921303173,0.5525912170024866,0.06577678014961237,19
2.613426113128662,0.05488392311724029,0.004301643371582032,0.002388364537318266,0.8,2,rf,0,0.1,255,400,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.6069725301510867,0.5582418245035075,0.5796181871293179,0.5930962440154892,0.42502729921303173,0.5525912170024866,0.06577678014961237,19
3.737195539474487,0.1849866514625585,0.003816080093383789,0.001721252369149804,0.8,2,rf,0,0.1,255,600,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 2, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.6068607671826916,0.5566039737128252,0.5823849457139691,0.591021747578863,0.4258777877797999,0.5525498443936298,0.06539440775938321,25
