Target,MSE,R2
0.2.0_MinMaxLog_Log1p().csv,0.056438979141901185,-0.26701768723903596
0.2.0_MinMaxLog_PowerTransformer().csv,0.05232015593295546,-0.26362423290579473
0.2.0_MinMaxMM_Log1p().csv,0.00032154486128124017,0.46075746228924386
0.2.0_MinMaxMM_PowerTransformer().csv,0.0003210053139047237,0.46166230304884615
0.2.0_MinMax_Log1p().csv,2201.981118136147,0.47310561424826825
0.2.0_MinMax_PowerTransformer().csv,2199.0081823598634,0.47381698418546825
