mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12.383164644241333,0.2077366108070431,0.041758489608764646,0.007761726588695831,0.1,linear,50,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 50}",0.7127015166073076,0.7299244219524645,0.7387523791823957,0.7052405155809347,0.7282966213262495,0.7229830909298703,0.012211436313495205,17
24.589615535736083,0.41360081528071274,0.09888186454772949,0.021625251595411198,0.1,linear,100,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 100}",0.7199752016808495,0.7364703817952589,0.7402025143858028,0.7195196524446533,0.7288275867346182,0.7289990674082365,0.00839829303118206,8
45.79697480201721,0.9974150928024537,0.1860910415649414,0.04398370702447234,0.1,linear,200,"{'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 200}",0.7246172680466946,0.734653134703434,0.7376307359530327,0.7221745065806309,0.7305746355399863,0.7299300561647557,0.005837768230998978,4
12.659982490539551,0.4110340528967914,0.057829856872558594,0.014567484491565618,0.1,square,50,"{'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 50}",0.7143493709010186,0.7265302578632836,0.7325099623081195,0.7074298213817305,0.7199745395703903,0.7201587904049085,0.008819943318310207,19
23.480520009994507,0.4100338239016602,0.08334593772888184,0.013568212608388253,0.1,square,100,"{'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 100}",0.7159332488407909,0.7268784948707765,0.7225891149040302,0.7124219919441173,0.7167871226724856,0.71892199464644,0.00514769816072503,21
42.87698245048523,0.4830186546050288,0.18323864936828613,0.02871526977651867,0.1,square,200,"{'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 200}",0.7165386318183636,0.7276882653100598,0.7193376143989314,0.7066285846570063,0.7192676515675884,0.7178921495503898,0.006762324493292419,25
13.672116088867188,0.24214298315558128,0.04106760025024414,0.005542133714722841,0.1,exponential,50,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50}",0.7095428070615313,0.726337287222506,0.7377022447397666,0.7010275255139313,0.7322089612093701,0.721363765149421,0.013875141853992315,18
25.614263105392457,0.27996523878424434,0.0730820655822754,0.0035020101758218383,0.1,exponential,100,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}",0.7197930974875513,0.7363314276737075,0.7417818571722057,0.7216908430200761,0.7320216503230765,0.7303237751353235,0.008434275330659066,3
47.55487108230591,0.2600742458665084,0.17624258995056152,0.049789690434555355,0.1,exponential,200,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200}",0.7264529075535173,0.7374318253795329,0.7393871340637922,0.7236585276229537,0.7303451333865179,0.7314551056012627,0.006093913465689686,1
12.757523727416991,0.465543749817482,0.04567842483520508,0.004585061777857113,0.2,linear,50,"{'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 50}",0.7180664637811651,0.7357978335132724,0.737964292901163,0.716386866726817,0.7285032610533889,0.7273437435951613,0.008851364370489985,11
23.37408580780029,0.30271330816305325,0.08537087440490723,0.007284506580990201,0.2,linear,100,"{'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 100}",0.7222758865866146,0.736282015806418,0.7360012402874857,0.721176590591454,0.7321505091029791,0.7295772484749904,0.006583679584189865,6
40.28704500198364,4.594788890807631,0.21751680374145507,0.08887673859698776,0.2,linear,200,"{'learning_rate': 0.2, 'loss': 'linear', 'n_estimators': 200}",0.7241428363797195,0.7317454789274309,0.7314451531330386,0.7133596811122889,0.7212657243188055,0.7243917747742568,0.006861025628654603,15
12.4372079372406,0.1711430784150124,0.0513117790222168,0.006889032510878403,0.2,square,50,"{'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 50}",0.713317244573732,0.730260546082826,0.7206082719998188,0.7109860817585978,0.7199149567333585,0.7190174202296666,0.00673407247102993,20
22.592185831069948,0.6145693211211205,0.12623538970947265,0.043222564031369246,0.2,square,100,"{'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 100}",0.7149222686640127,0.7291322827839102,0.7215054214453607,0.7064854762693342,0.7195495435794684,0.7183189985484171,0.007485514963532324,23
38.85966835021973,0.4173069783627852,0.2673642158508301,0.05228900855403619,0.2,square,200,"{'learning_rate': 0.2, 'loss': 'square', 'n_estimators': 200}",0.7101165774706883,0.7235208566100159,0.7038946086975897,0.696907762562188,0.7100777246826195,0.7089035060046204,0.00878070821261753,34
13.546338033676147,0.4960217003848373,0.06426429748535156,0.014971634234802989,0.2,exponential,50,"{'learning_rate': 0.2, 'loss': 'exponential', 'n_estimators': 50}",0.7214305066470393,0.7361974197741196,0.7422878808964781,0.7191367590139439,0.7299806609272486,0.729806645451766,0.008725361813969284,5
25.17353572845459,0.7737243806796493,0.08403396606445312,0.01884215219090287,0.2,exponential,100,"{'learning_rate': 0.2, 'loss': 'exponential', 'n_estimators': 100}",0.7241907143724322,0.7367445145554603,0.7392553092562126,0.7256749568157406,0.7290624088652776,0.7309855807730247,0.005993750977484072,2
43.9875554561615,0.4093416067801903,0.21651763916015626,0.035433404729773084,0.2,exponential,200,"{'learning_rate': 0.2, 'loss': 'exponential', 'n_estimators': 200}",0.7256124487657034,0.7317931275406051,0.7317115747132672,0.7186713678150687,0.7289605420841789,0.7273498121837647,0.004892776366096522,10
