MSE,R2
0.0011976350844111255,0.21624715559505148
0.0018396276466074548,0.4809888491026353
0.002357960309480817,0.42980446133466343
0.0024160210193051447,0.12156389076513752
0.0008508637071922363,0.37880300911847076
