mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03347964286804199,0.007425740438814796,0.006302547454833984,0.003776471714565368,linear,{'kernel': 'linear'},-3511.9238237583963,-1178.823112178096,-1099.5440999891832,-2422.0334152361756,-1.3063910585595497,-1642.7261684440818,1208.778834215044,7
0.06340675354003907,0.0025870297860097215,0.01142120361328125,0.0031465070110022267,poly,{'kernel': 'poly'},0.6913429398649528,0.438301950969081,0.4869152841434603,0.5742511269915618,0.33712033044315604,0.5055863264824424,0.1203968114827403,2
0.0673062801361084,0.003835947879919369,0.008419561386108398,0.0015952857926988875,polynomial,{'kernel': 'polynomial'},0.6913429398649528,0.438301950969081,0.4869152841434603,0.5742511269915618,0.33712033044315604,0.5055863264824424,0.1203968114827403,2
0.0445502758026123,0.013806223077147793,0.009766435623168946,0.0015044765537809697,rbf,{'kernel': 'rbf'},0.39563945052374216,0.29265020880522363,0.39871852115204265,0.21797181888090844,0.3515363672351369,0.3313032733194107,0.06845643196733107,4
0.056359052658081055,0.005248870176386487,0.011511850357055663,0.001962818315829775,laplacian,{'kernel': 'laplacian'},0.6180423834235421,0.5177231755180598,0.5727680424092509,0.5858416849680357,0.5117199468209981,0.5612190466279774,0.040769098376773616,1
0.14711666107177734,0.01918399920070244,0.004210805892944336,0.004024537063200057,sigmoid,{'kernel': 'sigmoid'},-15.558118094319365,-2.7815344525288292,-9.452679378244605,-2.3319491697584858,-4.057761470806706,-6.836408513131597,5.04710071759011,6
0.024321508407592774,0.004698650728397519,0.006333112716674805,0.002165205474193367,cosine,{'kernel': 'cosine'},-6.52409061436164,-5.599065438451173,-4.988511578012774,-6.21420785684546,-5.994723996710029,-5.864119896876216,0.5314365724225065,5
