MSE,R2
1.3905930357315565e+61,-4858702543412.5205
1.0943332831262795e+62,-9965625843000.61
1.7179646729469368e+61,-126117328247882.23
1.994921786702662e+62,-6195.474034811976
1.8880735254216126e+61,0.005657732229890522
