,R2,MSE
0.0009000000000000002,0.900620525759608,3.1506500244140625
0.0001,0.8357474853767859,8.18106460571289
0.0007000000000000001,0.785134306756287,8.20362663269043
0.00030000000000000003,0.7703565622804124,9.05308723449707
0.0005000000000000001,0.7601961843073549,10.579508781433105
