MSE,R2
9.645002380362883e+75,-0.00618653960410076
1.7252889097127533e+79,-5.623918621708106e+35
7.948536406146831e+74,-6.954328124641934e+40
8.328439522407578e+74,-2.7150729627678554e+31
9.772360661635852e+75,-0.019472818162711958
9.597679644406968e+75,-0.001249734193556895
9.617946690072131e+75,-0.0008461468105649406
9.786020983278044e+75,-0.020897891091772758
1.2425812881456175e+75,-48.97260466722705
9.598979507397081e+75,-0.0013853385814466268
