mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08314170837402343,0.003224205132888461,0.009534549713134766,0.0017050743103027345,0.1,0.1,linear,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",0.5670408823040491,0.3971353833227965,0.41607094719951165,0.4724773878690379,0.25523494264263247,0.42159190866760554,0.10202742642834993,3
0.08471636772155762,0.005894404996926027,0.008800506591796875,0.0017673213343842586,0.1,0.2,linear,"{'C': 0.1, 'epsilon': 0.2, 'kernel': 'linear'}",0.5734712017761203,0.4069407852812549,0.44772362671278976,0.5050266573331983,0.27873573189586376,0.44237960059984544,0.0991700011364308,2
0.0739682674407959,0.0052071869415042426,0.00849461555480957,0.002102502239122534,0.1,0.4,linear,"{'C': 0.1, 'epsilon': 0.4, 'kernel': 'linear'}",0.5755853100597672,0.4413855873418985,0.4707349136880432,0.5577653508055995,0.2838777188135133,0.4658697761417644,0.10414081718597185,1
0.6469740390777587,0.10232141510746734,0.004246711730957031,0.001215652386285603,1.0,0.1,linear,"{'C': 1, 'epsilon': 0.1, 'kernel': 'linear'}",0.37605283679603396,0.39951724385257625,0.34958201579057224,0.4065553801345445,0.29297979452517975,0.3649374542197813,0.04114622611221799,6
0.616748857498169,0.056133916802325226,0.0038688182830810547,0.0038299029978747443,1.0,0.2,linear,"{'C': 1, 'epsilon': 0.2, 'kernel': 'linear'}",0.44366249117285406,0.4018594023388894,0.2986886989138825,0.45426508813508615,0.285473023659812,0.3767897408441049,0.07147222913797352,5
0.5480867862701416,0.09924298247695311,0.004106044769287109,0.0034866896867105476,1.0,0.4,linear,"{'C': 1, 'epsilon': 0.4, 'kernel': 'linear'}",0.49449094793444137,0.4040879524192509,0.2789556642235206,0.49561614742648763,0.29961791093207557,0.3945537245871552,0.092377144029313,4
4.286301183700561,0.5279102628223985,0.003280830383300781,0.0028603673716306242,10.0,0.1,linear,"{'C': 10, 'epsilon': 0.1, 'kernel': 'linear'}",-0.6573608707413099,0.40128848968673514,-0.6543795503218284,-0.6545710373121227,0.20858235559641958,-0.2712881226184212,0.4744158464472101,9
3.6238300800323486,0.7330914930437527,0.00573263168334961,0.003941333126020224,10.0,0.2,linear,"{'C': 10, 'epsilon': 0.2, 'kernel': 'linear'}",-0.5110778103253593,0.4185273323583263,-0.6656473124923992,-0.6799587743010043,0.19129236524054039,-0.24937283990397924,0.46205078467754185,8
2.9360440731048585,0.6565550339056748,0.0024712085723876953,0.0038904036050169885,10.0,0.4,linear,"{'C': 10, 'epsilon': 0.4, 'kernel': 'linear'}",-0.2811238794696902,0.37739982840485786,-0.4610420301667051,-0.3941912261741425,0.23838056921232187,-0.10411534763867161,0.344102603933594,7
