mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
353.4310502052307,234.54359208962563,0.13410115242004395,0.03157344508395664,linear,{'kernel': 'linear'},0.7690055109438729,0.7970586812696526,0.6898854663703925,0.8464973029135745,0.8297486091469554,0.7864391141288896,0.055176101748054734,1
9.731925439834594,1.612970305903631,0.6435038566589355,0.2338017152304071,poly,{'kernel': 'poly'},-0.0010990960707757402,-0.01630758065129645,-0.030765082798911658,-0.016754564345535572,-0.07909824477848426,-0.028804913729000736,0.026841266725939193,3
8.704718542098998,0.5887450569490276,1.6602893352508545,0.207217390131012,rbf,{'kernel': 'rbf'},0.16884221614492156,0.14949331512659048,0.13476732836794447,0.17106773705600753,0.1823368537520471,0.16130149008950223,0.016960090730238943,2
3.8985247135162355,2.05266332227188,0.43572583198547366,0.3379512954933806,sigmoid,{'kernel': 'sigmoid'},-0.16786615457575982,-0.2579700616979961,-0.19392317088948996,-0.10137819791792446,-0.5888751062969457,-0.2620025382756232,0.17097284831652837,4
