mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5054579257965088,0.007295430733502855,0.011206769943237304,0.004381349713506522,0.4,linear,50,"{'learning_rate': 0.4, 'loss': 'linear', 'n_estimators': 50}",0.5180378161288812,0.5140628592840149,0.5404732026091875,0.5307915788335812,0.4219636193746237,0.5050658152460578,0.042592704912984745,10
0.9236330986022949,0.04515120468134286,0.01769599914550781,0.0034384267056960928,0.4,linear,100,"{'learning_rate': 0.4, 'loss': 'linear', 'n_estimators': 100}",0.48661892012219166,0.48838811649505265,0.5241512552366173,0.49736322888324835,0.37994497378228853,0.4752932989038797,0.04952823185522648,18
1.2217792510986327,0.48948277727875905,0.02478504180908203,0.008843936409491984,0.4,linear,200,"{'learning_rate': 0.4, 'loss': 'linear', 'n_estimators': 200}",0.45953379063695,0.49487368724653447,0.503914471675937,0.44747819232784236,0.4092792010135613,0.46301586858016497,0.03414319855155067,24
0.48209424018859864,0.016990162319405,0.01031794548034668,0.00025465482072139215,0.4,square,50,"{'learning_rate': 0.4, 'loss': 'square', 'n_estimators': 50}",0.4825396010542572,0.48213613545748124,0.5268812948418116,0.4245001772970285,0.38386104716294256,0.4599836511627042,0.05005701933403151,25
0.8662821769714355,0.012703737793330637,0.019391870498657225,0.0014400100118735146,0.4,square,100,"{'learning_rate': 0.4, 'loss': 'square', 'n_estimators': 100}",0.46337044425518525,0.4524935093046384,0.5103798056428307,0.46786563112325086,0.36424761638365166,0.4516714013419113,0.04793618978765014,27
1.652913475036621,0.03805224975557543,0.034308671951293945,0.002775608093857446,0.4,square,200,"{'learning_rate': 0.4, 'loss': 'square', 'n_estimators': 200}",0.4580094868328103,0.43435173550160633,0.49133378747688117,0.44207366732196085,0.32630489101194315,0.43041471362904044,0.055610954989908874,35
0.5203289031982422,0.018360802140027273,0.010868024826049805,0.0031362320169264425,0.4,exponential,50,"{'learning_rate': 0.4, 'loss': 'exponential', 'n_estimators': 50}",0.532765179807039,0.5122623562474669,0.5306036401375669,0.5221198304087992,0.43957593212167334,0.507465387744509,0.034705042813967,8
0.9609047412872315,0.018682935222963798,0.018416976928710936,0.002852793295886152,0.4,exponential,100,"{'learning_rate': 0.4, 'loss': 'exponential', 'n_estimators': 100}",0.4971121637160625,0.4873513093879268,0.5240139027636943,0.48542711020379137,0.37323561651846315,0.47342802051798766,0.05195425693251916,20
1.7446533679962157,0.017650849437978976,0.03165292739868164,0.0015466941034555572,0.4,exponential,200,"{'learning_rate': 0.4, 'loss': 'exponential', 'n_estimators': 200}",0.4530428637519278,0.4552119118759863,0.5379341513163345,0.4428018986574701,0.3574467293186704,0.4492875109840778,0.05724372522241997,28
0.47742209434509275,0.006189176316858284,0.011081600189208984,0.0006607906317626959,0.8,linear,50,"{'learning_rate': 0.8, 'loss': 'linear', 'n_estimators': 50}",0.49707052238853067,0.48693126011690624,0.5146224506838237,0.48546690616046584,0.38708820585092496,0.4742358690401304,0.04479848595462605,19
0.8841773509979248,0.013362468722507974,0.021250057220458984,0.005970820572951803,0.8,linear,100,"{'learning_rate': 0.8, 'loss': 'linear', 'n_estimators': 100}",0.5003736998804977,0.4683518429794963,0.506159674764934,0.456629617312153,0.3458772562972131,0.45547841824685875,0.05790274794785127,26
1.3997082233428955,0.45613707626812816,0.030451440811157228,0.010666682944441666,0.8,linear,200,"{'learning_rate': 0.8, 'loss': 'linear', 'n_estimators': 200}",0.45786335410116097,0.4576118340134254,0.5164291156345782,0.42199614229062465,0.31768592629187187,0.4343172744663322,0.06571771527645413,34
0.4451901912689209,0.0071578263553089645,0.010219001770019531,0.0021673337648862256,0.8,square,50,"{'learning_rate': 0.8, 'loss': 'square', 'n_estimators': 50}",0.4699024078162958,0.43134845981951264,0.4928116255084031,0.44049231918331433,0.36243749118708957,0.4393984607029231,0.04420960717637716,31
0.8007829666137696,0.01709687883945551,0.01873607635498047,0.004840048532514598,0.8,square,100,"{'learning_rate': 0.8, 'loss': 'square', 'n_estimators': 100}",0.4552529974271571,0.4347543214636411,0.4939131965009699,0.4505272085395222,0.3595843098518342,0.43880640675662497,0.044129776451414554,32
1.5344558238983155,0.04070593409871385,0.03169403076171875,0.0017202174494484821,0.8,square,200,"{'learning_rate': 0.8, 'loss': 'square', 'n_estimators': 200}",0.41557151860328856,0.41679256760057304,0.4782973567344534,0.44160910721768054,0.31567796613518084,0.4135897032582353,0.053987149610166166,36
0.47243533134460447,0.005301076671513643,0.009745311737060548,0.0019889455780947125,0.8,exponential,50,"{'learning_rate': 0.8, 'loss': 'exponential', 'n_estimators': 50}",0.5072568574668602,0.4846155205134244,0.5259851419286637,0.47170850457313096,0.4087233611629527,0.4796578771290064,0.04006843018338579,17
0.8309074401855469,0.016542296598847248,0.015641212463378906,0.002671458694477156,0.8,exponential,100,"{'learning_rate': 0.8, 'loss': 'exponential', 'n_estimators': 100}",0.4689772085637809,0.4614160444019594,0.507270952987772,0.4341620428175019,0.36339236611682424,0.4470437229775677,0.047913354790034036,29
1.223781156539917,0.10643781706773148,0.024147176742553712,0.004614333973854763,0.8,exponential,200,"{'learning_rate': 0.8, 'loss': 'exponential', 'n_estimators': 200}",0.4334928312226931,0.45373777723200515,0.5222561815246214,0.43592492636954094,0.3287079700563522,0.43482393728104257,0.06207368717178411,33
