mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_early_stopping_rounds,param_learning_rate,param_max_bin,param_n_estimators,param_num_leaves,param_num_threads,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.065933799743652,0.18152201928518277,0.006750869750976563,0.003785213396687625,gbdt,0,0.05,255,100,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 100, 'num_leaves': 31, 'num_threads': 4}",0.9001923494016789,0.8916914208703453,0.8985920387013996,0.9067571242400169,0.8992111873162615,0.8992888241059405,0.0047917416071405665,67
6.209667682647705,0.36193395402453515,0.00673222541809082,0.003852866433570686,gbdt,0,0.05,255,100,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 100, 'num_leaves': 50, 'num_threads': 4}",0.9018345741383756,0.8922379778001385,0.9022320653532929,0.9094612627548373,0.9020196109361102,0.9015570981965508,0.0054784726689566954,46
11.707783699035645,0.986106897673871,0.007563161849975586,0.0022750509344296567,gbdt,0,0.05,255,100,100,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 100, 'num_leaves': 100, 'num_threads': 4}",0.903232602918004,0.8885382150585491,0.9022845641913255,0.9115897451959231,0.9011648003794421,0.9013619855486488,0.0073952065511461475,47
7.551842880249024,0.378500530557757,0.008725214004516601,0.004265849486412038,gbdt,0,0.05,255,200,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 200, 'num_leaves': 31, 'num_threads': 4}",0.9046474761948504,0.897447012632995,0.910063180500025,0.9100067139890768,0.9044394454545618,0.9053207657543018,0.004640574123884525,4
11.816083431243896,0.7837304421993908,0.011643362045288087,0.004220267744258722,gbdt,0,0.05,255,200,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 200, 'num_leaves': 50, 'num_threads': 4}",0.9054168602423511,0.8972340712471247,0.9099176872346394,0.9097037882661991,0.9045023426967771,0.9053549499374182,0.0046132506792594865,3
21.430841493606568,2.1383414151209017,0.01602516174316406,0.003972222370964581,gbdt,0,0.05,255,200,100,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 200, 'num_leaves': 100, 'num_threads': 4}",0.9063566927827391,0.8932061290628643,0.9068258411189802,0.9108449152272323,0.9036839122028036,0.904183498078924,0.005946956313075882,14
13.212541770935058,1.0325498453432393,0.015761470794677733,0.00444798963985503,gbdt,0,0.05,255,400,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.903399768076544,0.9011549803016193,0.913978313613099,0.9090020400268037,0.905585958462663,0.9066242120961459,0.00449720760149486,1
24.540897035598753,0.4274017608139037,0.024944353103637695,0.004025893111735045,gbdt,0,0.05,255,400,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.9052407751023867,0.8990275191451097,0.9117308328500383,0.9078701992263025,0.9046250186778179,0.905698869000331,0.00417059171484455,2
54.68625068664551,1.2120867438595515,0.03351855278015137,0.0033565571354432907,gbdt,0,0.05,255,400,100,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 100, 'num_threads': 4}",0.9050275609254014,0.8942582522057113,0.9079440056541731,0.9079512403140512,0.9034170565462664,0.9037196231291207,0.005041265303157597,19
4.539969825744629,0.2368172854855081,0.006870841979980469,0.0046058601326561515,gbdt,0,0.05,510,100,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 510, 'n_estimators': 100, 'num_leaves': 31, 'num_threads': 4}",0.8979692730619783,0.8897059410087493,0.8977366491103131,0.9059049112575659,0.8978248112982616,0.8978283171473735,0.005123136743206143,74
7.5622186183929445,0.21693103583787973,0.007982397079467773,0.004654704147400237,gbdt,0,0.05,510,100,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 510, 'n_estimators': 100, 'num_leaves': 50, 'num_threads': 4}",0.9020897987226217,0.8946128049071832,0.8995475257605041,0.908391411129931,0.8974744101740144,0.900423190138851,0.004679589679856505,56
15.666589832305908,0.523590546114237,0.00958404541015625,0.001081599621783801,gbdt,0,0.05,510,100,100,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 510, 'n_estimators': 100, 'num_leaves': 100, 'num_threads': 4}",0.901994270784359,0.8877300408894461,0.902622674375821,0.912503734719611,0.9005910813446503,0.9010883604227775,0.007901614397864003,52
