mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_early_stopping_rounds,param_learning_rate,param_max_bin,param_n_estimators,param_num_leaves,param_num_threads,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.385094594955444,0.3027151856586621,0.013679313659667968,0.0039535676935815054,gbdt,0,0.05,255,400,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.903399768076544,0.9011549803016193,0.913978313613099,0.9090020400268037,0.905585958462663,0.9066242120961459,0.00449720760149486,2
23.473849964141845,1.613871686413983,0.018866825103759765,0.0020836474837996667,gbdt,0,0.05,255,400,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.9052407751023867,0.8990275191451097,0.9117308328500383,0.9078701992263025,0.9046250186778179,0.905698869000331,0.00417059171484455,4
22.1641704082489,1.5401366718941956,0.02579917907714844,0.0032635594873066665,gbdt,0,0.05,255,600,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.9028348004672974,0.9018365787834279,0.9153002318489833,0.9078995724948492,0.9059237408882198,0.9067589848965556,0.004787082148920942,1
34.216405391693115,2.7741214970376333,0.030207443237304687,0.003684844630016989,gbdt,0,0.05,255,600,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.9042359704063815,0.8991266185125665,0.9119907452665064,0.9063277868924344,0.9037603023977403,0.9050882846951257,0.004176404385062219,6
30.996792840957642,0.4484074873081764,0.030251407623291017,0.0009695354719083813,gbdt,0,0.05,255,800,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 31, 'num_threads': 4}",0.9023377386142127,0.9018981190927264,0.9157697477537321,0.90685290829828,0.9052365080127495,0.9064190043543402,0.00502231233481009,3
46.18578424453735,3.1318742340853105,0.04291377067565918,0.001569872290075379,gbdt,0,0.05,255,800,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.05, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.9035278813455202,0.8987338812619443,0.9122260180497826,0.9050248346282853,0.9031051484112943,0.9045235527393652,0.004384125535821618,8
15.360323619842529,0.32082422501451124,0.017249631881713866,0.004245760995100397,gbdt,0,0.1,255,400,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.9041984473932535,0.9006285154923324,0.9118289669315347,0.9040908721447701,0.9032930962194954,0.9048079796362772,0.00374012907816801,7
22.2385000705719,1.2914609420506293,0.020016860961914063,0.001269670392713542,gbdt,0,0.1,255,400,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.9012965002513748,0.8981877167813817,0.90745905051387,0.9019033660987053,0.9020208226455935,0.902173491258185,0.0029896127962789733,13
21.35107355117798,0.2882547018562488,0.021391916275024413,0.0015984797445699555,gbdt,0,0.1,255,600,31,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.9033019564815082,0.8999851899632836,0.9116510730312983,0.9021889150199287,0.9024036655477704,0.9039061600087578,0.004023162081833672,10
33.8738956451416,0.8784838420918571,0.03275251388549805,0.0021499428756990412,gbdt,0,0.1,255,600,50,4,"{'boosting_type': 'gbdt', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.9004349508190551,0.8978979638908471,0.9078796040794597,0.899966189581729,0.9008406001278977,0.9014038616997977,0.0033926247015202697,15
