Y,Y_hat
0.4420271611048486,0.40277759759156423
0.721506754899564,0.7442372648631742
0.4088597559859972,0.4045443976374676
0.3731109719694878,0.3953753330326787
0.360681923882643,0.3384386302378453
0.4924758329993178,0.5049078052140962
0.6746171268825326,0.5883666084102994
0.4560556992349936,0.37013849667227483
0.5953134879039157,0.5162456728393318
0.4236916112187884,0.4174235965722118
0.805520029468324,0.8114800641823774
0.2591834019765693,0.28975631143471264
0.5949530553671226,0.7727386735307025
0.4821476131882906,0.46931144792979923
0.3227163615487997,0.3286263745610828
0.3179644903182849,0.316925534948545
0.7069999447207769,0.7102474745724231
0.507711586094167,0.5307216232988088
0.8449213443692913,0.781855645816246
0.5306268719318115,0.45911361875316986
0.4039131746468871,0.4004421304173525
0.2018913686139836,0.20677469129215106
0.694223715120623,0.6713273417759051
0.3291354361819469,0.3400544088771826
0.3640670645863728,0.4582938923736541
0.6657749642938724,0.7452128620559717
0.5644306135568086,0.5063333757286858
0.5093074511179745,0.4995331193294795
0.4120787424782195,0.4160822533084662
0.4053564530860999,0.4149542104625975
0.2376032976892918,0.2508164809292913
0.6804025993468735,0.649804289840402
0.6854028166754913,0.7107628103270942
0.3231257000891828,0.3883123428127425
0.4374912826193597,0.44756008629693994
0.2029553967974857,0.2093487879789102
0.3557985777575367,0.35322663721348435
0.2266416913737176,0.2734106435781339
0.3360947869162433,0.33071982605135075
0.2804739166015128,0.30103340193720496
0.3658103459581245,0.39003951166282264
0.6348817595042373,0.6064694330118934
0.3937585316343587,0.39085040577741836
0.4297325280881899,0.4259883411367882
0.3390241040756543,0.3481537441304785
0.4923453544321575,0.4586786955496692
0.6777707774004922,0.6425692258973408
0.4902392415208721,0.45943742715173175
0.4106166021798895,0.41471206163706914
0.5679549586745382,0.4860862940457581
0.5499159681543784,0.5504116127291079
0.3976285618336949,0.3992777257589553
0.2573475734479075,0.2503518728711781
0.4452867303688338,0.49868176023649124
0.4174768662519573,0.4308803621251882
0.4394060399908011,0.42754466256908014
0.3216895037402947,0.33431912420753707
0.4633852455998957,0.49963569095954247
0.6389269686908708,0.6487165671209162
0.623886314008273,0.6883682317963618
0.469747675115275,0.4492989057782386
0.2118680321803396,0.2088932354102046
0.3283062834482063,0.34581459595362685
0.4488312118343755,0.43928835132547434
0.2963609926835683,0.30319097992151933
0.7190244124902478,0.690599049695343
0.8828637507166288,0.7859244031130115
0.2315071870441239,0.24078219453373426
0.595419627115779,0.5312974987845291
0.4248555798257049,0.40317120510827054
0.6609872708173776,0.5748247706920966
0.5063141569065155,0.5203445115240168
0.1872683296778344,0.27075200093656654
0.2668866395858829,0.26384133483114713
0.306771881223041,0.281052640632905
0.4473029005289864,0.4038775356007661
0.4714395233098534,0.4775775396551709
0.6256894086526038,0.649320415299247
0.368599505852782,0.3768294317052129
0.5765347921788397,0.7409237055757032
0.5195400474056902,0.6616831228121631
0.3302364560317634,0.33695046837884546
0.4008792552260399,0.4414104522899679
0.639398654678753,0.6115470952608077
0.6590220340410818,0.6357175908460889
0.2577282183007086,0.24511962128933315
0.4347603402745934,0.45525258319197387
0.4109450594087399,0.39089978815868076
0.4213148564099267,0.43313630686277865
0.8129826730110385,0.7626785688790528
0.6648511454172301,0.6367193930955556
0.4081091396618348,0.43870271045447434
0.2241852342842223,0.22889830433612765
0.3986872847420932,0.3954513632426889
0.6349907941483419,0.6744520028761514
0.4305901175830232,0.4241658737616896
0.5370089735557989,0.5425298010840569
0.4183301730411323,0.41784321654189427
0.2511013468981199,0.2650402633585106
0.3986017664534901,0.3835337690517849
0.5109859051820824,0.5327568124165567
0.8368503095057941,0.7153561560319467
0.4126999739751558,0.41579389226164354
0.3047302910046779,0.28471758625154153
0.496956104045148,0.478749791101011
0.4231769724689737,0.41555956041552294
0.3427929855606032,0.34131673792293626
0.3543207549390373,0.3668015496706677
0.3414787291371954,0.3283718541443654
0.6853083868117261,0.6421917792184457
0.4529483543753013,0.4514965049853255
0.4932416207081335,0.4394220483395802
0.4105731949405552,0.4133320923041287
0.3684187957159395,0.38923042472436353
0.5443506481769932,0.6029852322535743
0.5105867187014009,0.5144093345278646
0.2897341212809797,0.2816010631978004
0.7018844605420549,0.6300084792671772
0.5419884571170581,0.5383640848110641
0.5757201272770124,0.6851684803874087
0.4118664544605707,0.39750521879855094
0.5866962017329511,0.4402643512186377
0.6542739415159534,0.6844402367553662
0.5940255723981565,0.6110609004430441
0.6896796406595496,0.6641574607059026
0.4617702465171824,0.45089115143930175
0.47488431790545,0.46412714318108395
0.1198726148538808,0.15019141060799868
0.3625776085732089,0.37309067209030244
0.3777592098633326,0.4103723092993125
0.6032099090012942,0.5499231456138012
0.381016715065979,0.37174685772420635
0.4229146922160096,0.42939561215183714
0.417503937737456,0.3910438488712406
0.291675008890675,0.29385711336312265
0.8146647427486517,0.7539090326565042
0.5371703017123308,0.5320236511105385
0.4077152413710739,0.41705071593793425
0.4056226517355945,0.40403108104081814
0.5836333134936222,0.4769202476765757
0.3741355870703282,0.31537202751150817
0.5086565172006464,0.6365898302392237
0.3906981988718458,0.40373090572486026
0.7640934060662439,0.7491235997742715
0.4446664619092676,0.4289565679793896
0.6473340871035916,0.6286870052269031
0.5959159986799832,0.48131010862147905
0.3990891463600597,0.4164562910318818
0.2811137579136032,0.28032951821168456
0.7247536326826218,0.6467354632968559
0.5702405940951922,0.5670327764289825
0.2793773530113352,0.30898291881884926
0.3178171031366119,0.3263498778902184
0.6584692103688022,0.6646386663652993
0.5167380223182519,0.4986221803177679
0.5047243154428025,0.5303241731493084
0.6747781072205119,0.7052494552225197
0.606210015748134,0.6621242894478715
0.6286748281238655,0.560582336763691
0.5205944145278711,0.5043555077794664
0.6619554687716225,0.5230894296361063
0.5222100205451569,0.48046568945888346
0.3987442986796756,0.4043600758740132
0.4167217713194046,0.4161213781852795
0.2669666550393467,0.26384133483114713
0.4210190075254439,0.4268232016181171
0.6045947509605596,0.6191191350869887
0.2030293130554332,0.2240169434339118
0.7344579708113002,0.5858175717721171
0.4731940068479986,0.4737857129983843
0.3654478602977014,0.46371751239153125
0.5202648180913504,0.5123716136441883
0.4139674705463158,0.41708861220180105
0.410699214490781,0.4132845966083159
0.6444626716065345,0.6486280303039368
0.4687994454564638,0.4840609124793541
0.6201540086022986,0.6194377378605628
0.2557495847919648,0.26036521428167597
0.5263003816585834,0.5835438478118219
0.7549568085681118,0.7147990641745346
0.4999240878343897,0.525898776436451
0.2683556414794865,0.2747018765277778
0.4355277097331004,0.41103088843085317
0.3761378839152831,0.39934257318327565
0.4625410249502003,0.4646198970589867
0.4177969486445519,0.4032666038270294
0.7379124305792295,0.7255547988555903
0.4322986528918353,0.4360231835747289
0.4991357091201625,0.4629826272647229
0.631032170057285,0.6408823596292507
0.4056969583721846,0.41631624480635676
0.189674469374203,0.19863890924712949
0.4203457592107337,0.43427623365207035
0.4944347298135531,0.487829822242529
0.6918714214638991,0.675865600194007
0.0388504464100655,0.3770431918534056
0.6152476665710017,0.6157951609328763
0.6966633355769091,0.7437865146381788
0.1988689574764075,0.20206957187220662
0.4247317866985421,0.4263210887141473
0.963016271885593,0.9178759776917388
0.3379944102631749,0.33065547281471314
0.4165987261915332,0.43804662898654273
0.5784510539800172,0.5734376134401972
0.3341270870489479,0.33695046837884546
0.260098787845315,0.28855848038416027
0.5751148488120179,0.558346898418741
0.8238635626398747,0.8145005348295692
0.4629419069264781,0.4992321794269148
0.3660970475169524,0.3497520951881849
0.6008113862516037,0.8913194311379752
0.4127373047036786,0.4153907371160498
0.8264170518750504,0.8591971848952943
0.4263235268405646,0.4453154904914739
0.6104732042841348,0.7153501544387788
0.4052616635897075,0.4143221070321663
0.2999476791522033,0.2949007398323723
0.6208756096296892,0.6713424607805155
0.2155329525612419,0.23999080740391676
0.5094306529672317,0.5140891676334721
0.3784821640784138,0.3898167280275436
0.8386053783448151,0.8435859699115138
0.3169611392729896,0.2979665219850401
0.4505713921429305,0.4041041599556705
0.5462076154364017,0.48978058255854007
0.656672464265644,0.6253215564802947
0.4508028026639184,0.49922847877055554
0.3530160890854471,0.3774958990480246
0.9205992915778428,0.8942419115246731
0.5754271163699165,0.6189479738950728
0.4136133067202714,0.4183936371553979
0.423223454814438,0.4372470559187628
0.3128746999519115,0.33503818790236606
0.3188833186528838,0.333557791279056
0.3712915566815841,0.36930773346538265
0.3428699758477977,0.3781717599146375
0.2910030469665269,0.25539364947192783
0.7933457325593667,0.788797904852472
0.4018950570604196,0.41329115185363835
0.5722313611894366,0.5501383138832693
0.4869857563942673,0.5083870800699362
0.3168249253423273,0.3297873576324572
0.6360918139981583,0.5983772365742038
0.529148015223026,0.5218966920812461
0.4406007465759404,0.44049160628082673
0.339195582938105,0.39052514344010403
0.5870566342697441,0.5894957666649047
0.2177979410179747,0.2276631593919869
0.394437169568434,0.38163736330177533
0.5942112109840223,0.5379500287768008
0.2597057754993267,0.24063987823552885
0.4663255080942358,0.42618233189511384
0.5452979774353575,0.5057597716397092
0.4490246346613515,0.447916218529053
0.4346313539849716,0.43741710387577526
0.330518205584423,0.3317203739764269
0.3780685409763051,0.3552988833775512
0.4493191027713907,0.48779196967467003
0.4224570570760143,0.4329676866765698
0.320605237414015,0.33757765782667565
0.3320796748369375,0.335100491435974
0.3101913626754757,0.31393285877061244
0.5452609184502321,0.5008988219564571
0.570010861849005,0.6163974856734666
0.4942306111967867,0.4453140813828384
0.30243035039645,0.29700857174313366
0.390083603599865,0.3993630823871281
0.2440606101879834,0.25722051370111493
0.4306753061361481,0.42793062319948694
0.4137911585643578,0.416789370271154
0.4772926333491049,0.46921138029797094
0.4615474665988693,0.47466548072646464
0.4055089924263599,0.4126450423970025
0.6144156628234301,0.6258101138845379
0.2768350536863621,0.2660476103230781
0.3830255957495467,0.3637187967199717
0.601449096821574,0.6133119365074747
0.4573399933006505,0.49320419403600213
0.4378864980180745,0.4468448647307605
0.2843521782523263,0.3872676313833669
0.4172664550844165,0.41823039161130915
0.494178861494024,0.46516551667027
0.496850746256035,0.49911550792840154
0.7049201892110806,0.7120328752436385
0.5105928257359965,0.5003861961060676
0.5468284402965357,0.49381093351916244
0.5526559296739557,0.5391397593168802
0.331604231294665,0.3486826200156931
0.5507826481718585,0.6178754580356558
0.5133133186261468,0.5296675652776403
0.3246079921070209,0.338289562298458
0.3298031650748302,0.34190438582005406
0.7552285276563069,0.6177508429832032
0.3955698499413579,0.41955351503292077
0.4898413736181616,0.4681328629522522
0.5188394999614551,0.5815098440386092
0.4293309732547055,0.43627188862618943
0.3511882128191973,0.3521843715935373
0.62379829813848,0.5740167874439813
0.4632059099206285,0.5101596267328891
0.4802067255785954,0.49623791480777046
0.542574101474307,0.5037419968294945
0.7570004192197097,0.7401121834949563
0.4605029347373028,0.48157874496337094
0.4749078124643946,0.4717093482824744
0.5384415307314558,0.5479235586784864
0.3951318995846318,0.43318481469546855
0.3571763721629312,0.3485747246946611
0.3344481667498818,0.33105473547701686
0.4466009867922414,0.4236040472265883
0.3893325091369742,0.38573445128865824
0.3097858091666988,0.31816672830255466
0.1883531038892094,0.1977750474931293
0.7511420883352287,0.7238042348547999
0.4208594462255967,0.4289565679793896
0.2142983984184678,0.22377883037580992
0.197752847661687,0.20159123759584877
0.384402236686607,0.42988435238567296
0.416287820813421,0.4339070763185555
0.4720007181798446,0.4866184721194091
0.4968707206634297,0.4967709404242743
0.9360330318773994,0.8192978002100366
0.3294163221070197,0.33695046837884546
0.6135475641914808,0.6506173998502327
0.807987591115055,0.7544715121685789
0.3714101586866455,0.34855026992784766
0.388368357154228,0.3999273533971034
0.8631229682090222,0.8235067844459335
0.5219819344722552,0.5300472851987043
0.3584216472209073,0.3440010836165479
0.4242289486394172,0.5034484135864843
0.30914036026149,0.3728080296039902
0.527450517421671,0.5153179898660875
0.742028582766171,0.6556350695926251
0.4199054413708094,0.422381253856899
0.273298586495222,0.24813494679421802
0.3562018366123358,0.37770301219769087
0.6528187578400927,0.5680881696303789
0.6575093764083525,0.6530401418550532
0.2861185778635204,0.28251622903397167
0.3046178463177399,0.4628839532411561
0.4218871657054992,0.4245951657579994
0.6203252002667867,0.6953918394681297
0.5285952912200375,0.515491256152532
0.4174925834540805,0.42029377355409914
0.724013789469525,0.595304298011985
0.6891006815357035,0.6497865709838643
0.4419538306417742,0.43627727336540645
0.4889642096826755,0.49827053062899157
0.5055230023864101,0.4666053392238834
0.3069323940754151,0.3100561582490108
0.2528514705206941,0.4512502831620223
0.4023562990823902,0.346468762718428
0.4214349978009178,0.4339849844240543
0.426939329041377,0.4133744580124142
0.3115771970520373,0.3084084753406336
0.5057067883792129,0.5280789312080643
0.3533162891234689,0.3944539823499297
0.5409782434480602,0.5245036712219354
0.6108258009653345,0.5965976168367724
0.6566841642985463,0.6217718314520863
0.8490077836903694,0.8148478375468421
0.5248259739794338,0.5251268929091417
0.2372970677575796,0.238963172330466
0.556012634488515,0.5326787868773076
0.3117904336256232,0.3139322833124761
0.7023567756276319,0.6674852002423578
0.5116306779345643,0.5347866599927807
0.5814680279471042,0.6181599952807058
0.2783968150611552,0.2904100344973959
0.3178663508189124,0.3368500881668579
0.3263514652048119,0.3238909944128834
0.8229112630120362,0.7492335860540902
0.3605049152819661,0.3468022988833632
0.2832393665162467,0.2952971581287679
0.5923718954586237,0.5157535052990523
0.2359800685357698,0.21036883606855078
0.4957756893173196,0.4911529882313094
0.3307654184135299,0.3325222206512499
0.6279205231230844,0.6075537106328994
0.5697227930766573,0.6531982496776816
0.2505723845163534,0.24098550547642764
0.3159057784259479,0.3067217520624479
0.3091317296588187,0.3169580006261711
0.542652145848499,0.5864284919734486
0.275618936762327,0.28633967867071153
0.8333549704168204,0.8418722664848249
0.3653883159034499,0.35906990829407426
0.2519952041606673,0.26584008713179025
0.4012103829560686,0.41841584766879364
0.5546363545974098,0.6283536261770946
0.6664328719231366,0.5982368917899222
0.4901977248771213,0.4648297731502426
0.3928258555074036,0.4148032610019275
0.4428882076191432,0.35393177383449914
0.4438792405278337,0.7142821743331222
0.304738606210919,0.2783565793083454
0.4149944397446926,0.43871129974158163
0.8858012362935584,0.8849279410726327
0.2149250296047554,0.2350364178385065
0.255703355698998,0.31123550642255265
0.3944594828079468,0.36485482246465617
0.4373169607747443,0.439369918802227
0.3522480616477945,0.37424834983462557
0.3339492352048615,0.3882092464367827
0.5890947244826417,0.6456822349028131
0.788588721322373,0.7321054307468844
0.2284400811929169,0.24605138514036834
0.3584668250690686,0.38901105360952387
0.4085719756463754,0.4516511147670716
0.6010463917777569,0.6576740025906829
0.4260890339600138,0.41934729412251653
0.6693952198783035,0.7033942906856091
0.3151521887244569,0.3230368834565283
0.7494791294850658,0.7349373296350391
0.572965253268362,0.5387357925727233
0.4746181192559554,0.46923677220964277
0.7763274070923191,0.7078479515858178
0.4066539559859741,0.4100475086916066
0.7528068509453881,0.754006270387536
0.3822199962463137,0.3772042092184955
0.4710221656969111,0.47886411601286333
0.5976722761888897,0.5821414225877
0.2775862538458247,0.2591823104920209
0.7368724589923896,0.7181263975186002
0.4085376255004072,0.40580797338788416
0.2102001710179251,0.22162181049898816
0.5140392723530424,0.5464827324331741
0.5241822613661362,0.4940984408963141
0.2893652952948412,0.28503654149330515
0.5201240373455123,0.5144963226888477
0.2047272883608886,0.20615948477659
0.2008098450861028,0.2024177569044203
0.4743483946941143,0.46668511730219653
0.445486868655033,0.44171422905720015
0.4233345814569563,0.5214891291105663
0.5601940404953405,0.60003241454688
0.8563174373604122,0.7627558385791875
0.1931369427673844,0.20123180007269334
0.3080776544525304,0.3269518411244116
0.3181593617260083,0.3307581455444417
0.3703977983360965,0.3873996495013968
0.480498766752759,0.47934027759718784
0.5623956360191538,0.6516339268865857
0.5272877768542148,0.5270730466756719
0.4659826429036059,0.5264372299306073
0.1994048806877433,0.20159123759584877
0.5430037834092181,0.5395882825416796
0.5186348358597674,0.5392955852729671
0.4354089195587483,0.5248104989510521
0.3486727465653989,0.39243820267101637
0.5658934111704789,0.5513552286210248
0.8289104751600731,0.8410424001176148
0.5692143751006029,0.5860086412426408
0.4508793587943322,0.4403154266542438
0.453958341857581,0.41577968660683956
0.6551290977443164,0.6222564387208687
0.4031034398762316,0.4192761626443956
0.4096850344600105,0.418557560250423
0.4227442819604242,0.42793062319948694
0.4529414501858111,0.5019485654308842
0.3807493513999388,0.4568625861396413
0.2912432491121106,0.31184683274737823
0.531912831903685,0.5035146348706205
0.4447634238423198,0.44262445627217933
0.6131464129568084,0.6114368382354579
0.4254635027821913,0.43220614411535013
0.3912412685674473,0.39787502849464346
0.3390802063875052,0.34078673790779396
0.4391754284460451,0.4439984559019327
0.3945688063803311,0.3975909791135494
0.5253326882115747,0.5306282716900727
0.4723830557226185,0.3846101048103192
0.479251313801091,0.4772937562461812
0.8107031110905227,0.806747413984474
0.4221069526353529,0.41779672262085055
0.4282284245256733,0.41762052026316976
0.3991376896648259,0.43766423683540095
0.1795193304611594,0.19198624175761464
0.6200456602948995,0.6382481122808504
0.6930815144545354,0.7090807286253179
0.3262082859804116,0.3168017052643054
0.4090245255305804,0.4018069165330966
0.2259143842645474,0.19913154516568776
0.7756596781994358,0.7541893572652049
0.4230305119185761,0.37629205755547973
0.5147556463691223,0.5437573788256763
0.4678724812378941,0.5148015032532451
0.4536610285136179,0.4110475470850365
0.3857371015090104,0.4008704636661459
0.5490107566084556,0.5958688812149073
0.6275644212295858,0.6271408926565568
0.4049081025988311,0.4349990552171962
0.4322996502785345,0.40443872150705573
0.4140375701222718,0.4164562910318818
0.350309853323243,0.3607747092222085
0.5211927192292654,0.5188923522528358
0.4908117585333404,0.48419288198848487
0.4002463636800043,0.4026780240026571
0.4648521377906529,0.4654054574071198
0.6927047114858521,0.6896682823056354
0.4587352790359446,0.44822846128362254
0.4636624495178625,0.44571525399639306
0.4508753366914737,0.4475372003574426
0.6022670434078696,0.510382150613243
0.4009902304691128,0.5540020630754349
0.4217849199340162,0.42258688633991326
0.4101514401846223,0.39776668100760076
0.407052284709601,0.41976409956741634
0.5920948312294815,0.6346916555275386
0.7103218180310875,0.7259695759420071
0.7123198815431258,0.6233454353356395
0.310476177202221,0.33186085927489417
0.6270705416770249,0.6986446182035239
0.3727819840920018,0.3858399554251046
0.7642008287915035,0.8231075275967892
0.3160209917839462,0.30674495953557357
0.3795484103157558,0.36239737290481977
0.540946134356155,0.5885351240569939
0.7843641082395348,0.73023057612406
0.2004361849381228,0.19760581805712674
0.3229950221645531,0.32734476570256915
0.3704587744886609,0.33859363742391485
0.3741293795084127,0.36527750769668327
0.354056284900953,0.340557400432297
0.3217098778357474,0.33438657902783836
0.4837490944961081,0.501556756058989
0.9163285622505296,0.804424539132145
0.2539927999849716,0.2569474671775881
0.3910257754802845,0.33978720795125167
0.3997231400348423,0.39940722247622695
0.3750597694284595,0.3675796926551383
0.5654729748311471,0.5657004844890308
0.934735792000854,0.7764967269754054
0.4498609512554073,0.4279791623457868
0.4059505800249337,0.40094472078112225
0.4903013582137933,0.4934281813460667
0.5649275084211597,0.5341595974656477
0.6267603964002859,0.6294554961879302
0.3218721408991064,0.326301471213235
0.3840289467948422,0.3844328226015551
0.4640962771650511,0.4674880330563569
0.6108705468382801,0.5870623284608382
0.5787997806355725,0.6071092400475858
0.3729142177170767,0.3751101508561257
0.2112122504316573,0.2234463666527277
0.2053292210520851,0.20681901071829575
0.5178997330355213,0.5144962294722533
0.2926482135104701,0.2853436367588298
0.4501005293917483,0.42275635572032605
0.3573658052192522,0.4024770442511676
0.7146548656637519,0.7085805881147058
0.4278902387668637,0.4171454953855139
0.500180240981729,0.42919790258242013
0.7114144386616855,0.6415919158597374
0.6249919249420098,0.6002830416319139
0.4698337135415563,0.4991290267161229
0.6254657900455993,0.6178903162677573
0.7787987882621497,0.7116318790988274
0.3443516405504149,0.34131673792293626
0.6670748722094748,0.6044319610692404
0.4998207175276221,0.500383100998717
0.5549844640435355,0.58786308389535
0.4749107473792525,0.4891370823979363
0.2326498846878373,0.2875469574214415
0.3145063397396956,0.3320232281861808
0.3449887170127622,0.36430591608094487
0.4588282457771022,0.45974769950222105
0.3835915497976278,0.39692199292737695
0.3321773436414587,0.3473393769339749
0.9751878230748308,0.8176096414574316
0.457271023262811,0.45462801451902485
0.4649467294692146,0.4927671163171054
0.3302174612777058,0.3495798988407765
0.4587634956217342,0.46135799203749406
0.5755422070792039,0.5851264537944191
0.3272397514913814,0.3394276347695471
0.7597058473097029,0.7066006068555144
0.6365256722677399,0.5753392201839226
0.3784403404722022,0.4517890486050444
0.2939624699338777,0.2873304054584113
0.3987522414373813,0.407340189296879
0.4425200462405351,0.427057900714543
0.3738795124875954,0.3743610839192298
0.8032233647955092,0.7239443793518782
0.5479605402475423,0.5984920452469426
0.251226279232953,0.2718194042623714
0.3566949335056655,0.3523204111092538
0.4471589369464563,0.4429985876175206
0.5711360129471507,0.5071516239827455
0.2117854052954801,0.23576452500798017
0.4635268857370072,0.4621037857720358
0.4691139521975188,0.4803784129090798
0.5380611116263193,0.5438072877292243
0.4853746884275542,0.4917135636188033
0.4460273176818571,0.44948280606590635
0.453891309944452,0.4535273943771148
0.5279309068480448,0.5373102595668339
0.5405211700787571,0.6001339197564168
0.6427900126425182,0.6160864054258013
0.5475727070578853,0.5855435852346619
0.8115732451425198,0.7305330315985057
0.5344736018233422,0.5575217515143789
0.2660101970542998,0.24290661774329206
0.4385376577020269,0.4670685905618612
0.5528484976026079,0.5515469322929455
0.3994981222016188,0.39310834825505475
0.3932793587803448,0.39085040577741836
0.6603005430167815,0.7149273965315901
0.454610171798422,0.437603652415659
0.4020968356474443,0.5203535471771772
0.1992060693996971,0.20560260917138137
0.8719877447996802,0.9224998067861006
0.4430045428998431,0.4661062791614699
0.5272316624436556,0.5283634774931056
0.4326918299840873,0.4489889921814937
0.4190930148865747,0.41379893787967764
0.5516139434598337,0.5627416254931643
0.5398065737159198,0.5162685212407747
0.3773089946201969,0.3531248779863768
0.7776005658091311,0.6528032682334273
0.6237020240020381,0.6238671199177116
0.5753002380360656,0.5794018626022595
0.8730666865327295,0.8292546119032472
0.9618133743215402,0.6668253308054903
0.3177677360658738,0.31522843306711884
0.9896766677414632,0.9060627358618676
0.4677533095440503,0.47899034690334114
0.2400265707844157,0.25183040484412744
0.6097828362486126,0.5560315846667009
0.601596082190397,0.6974904624484468
0.3476812469200294,0.3444563965531969
0.4446781217473796,0.5050429137001099
0.5969599524566788,0.6502600022895286
0.6432250086398746,0.7539572911743179
0.5715364853527319,0.5870030224502514
0.2361874754358596,0.2528557651105959
0.5176299610831904,0.49309349783845846
0.3185435977800719,0.32719493617964923
0.2332106284365015,0.33533344762754214
0.0742561455536615,0.25093479523998535
0.6049885335476337,0.6089605042883459
0.3121791297432287,0.3165121213440934
0.3363874150395415,0.3783073294841987
0.4842561059145481,0.4548047598001812
0.4563896831586234,0.46431188657428957
0.4369164284930185,0.4311703269905003
0.4700293380662643,0.5935342560691853
0.2476994731031341,0.2648057668478679
0.3671015281235747,0.2855844704461937
0.3131659150208542,0.3362192194773916
0.3667236787032402,0.3613005974735286
0.4979567615447838,0.49044228643422816
0.4103277898309559,0.4126450423970025
0.2727289295820148,0.2722924646605009
0.418928567909151,0.4367398700262271
0.3734988676347943,0.36358600771643906
0.7897150408099939,0.7052145943124589
0.6327191497325022,0.5538088078095188
0.5373351925460891,0.5303919788195978
0.247107177047288,0.2562532608334095
0.4169049561232454,0.4568167572758925
0.6494425798298491,0.7154581196362405
0.8373322196280031,0.8085002876510962
0.6064870799772762,0.6408629723189465
0.4613199345478877,0.4472169361396001
0.3733703883019484,0.3953753330326787
0.4664503857058459,0.47730872316531225
0.4556891357143883,0.49186497240090005
0.3398610849288366,0.35890006858248313
0.3965840299721284,0.4688984590365929
0.379108686743148,0.3926215887344299
0.3333602491274473,0.3426686249205766
0.6445947569157029,0.6559273516006895
0.4657078221778949,0.5057968713454356
0.2412145110323654,0.3260172146917586
0.529693769855899,0.5282295962398179
0.5246468573357006,0.5094578423883253
0.9383538957842652,0.8344035458890785
0.6500995370183256,0.6413132370283067
0.4547396514312369,0.4219923048879553
0.3227351474419286,0.3214722792742173
0.7929139727808023,0.8584670051075115
0.3897979901282345,0.4005313509603011
0.4071506612618254,0.43562873945508784
0.4495268602813641,0.46282542705296753
0.4849311024881984,0.5167657925639529
0.4061005944765447,0.3917923795276289
0.4068327447262307,0.41700855679803656
0.6398045931712564,0.640125255399142
0.7526673715870453,0.7625148775848758
0.4671496443360111,0.4510383915067209
0.4377522738663007,0.4331742687051
0.3438085708548145,0.3425572047282225
0.2399905603299278,0.24365044488268045
0.623424420195871,0.6329911221476511
0.5084370946159006,0.4815245436421379
0.2893386931921549,0.3071335733809962
0.3968298748900872,0.41578519643128875
0.4288745889305152,0.4348867562231557
0.5204406390158637,0.5141740812442493
0.6725790366696351,0.6900298762576634
0.5529078257877886,0.5427726052804686
0.48904353250981,0.49663904243865015
0.5970988165347544,0.5865213695565815
0.3676033197310484,0.3882554385387067
0.603232523003292,0.5763921320751308
0.2729444226691776,0.2782347890882944
0.4564333591146824,0.5011113663230407
0.291675008890675,0.31718585954111617
0.504312909395774,0.510785015992144
0.5523102274821624,0.5178507429676764
0.3600141949897595,0.36159549914042893
0.4424594779583892,0.4337573819505715
0.9080717086163582,0.866367169750268
0.3450883997016259,0.33970099481453453
0.2441447586825416,0.23676865000931238
0.3693981927963897,0.3763192878196444
0.8171385517379135,0.7505507239120517
0.3581971005072275,0.35846297936994126
0.4679086355424753,0.4130862884785525
0.8215761015966719,0.821675196450668
0.5553470763644677,0.6039495698373647
0.8851924014999393,0.8621084321322376
0.4870586148144074,0.43764040038302665
0.44330809686009,0.43766047104334127
